time,value
0.0,2208.1947514173967
0.002,2187.0391083052837
0.004,2178.6301002413675
0.006,2270.5618311391004
0.008,2284.260204352733
0.01,2287.038467917701
0.012,2287.512535884931
0.014,2287.371290801916
0.016,2287.136602194544
0.018000000000000002,2286.9521956000867
0.020000000000000004,2286.8254029896643
0.022000000000000006,2286.7331941640946
0.024000000000000007,2286.656528559713
0.02600000000000001,2286.5852427946047
0.02800000000000001,2286.51514342556
0.030000000000000013,2286.444969022099
0.032000000000000015,2286.37453493706
0.034000000000000016,2286.303916462313
0.03600000000000002,2286.233270382914
0.03800000000000002,2286.1626646711525
0.04000000000000002,2286.0921333842575
0.04200000000000002,2286.021744293874
0.044000000000000025,2285.9514940095496
0.04600000000000003,2285.881413567888
0.04800000000000003,2285.81149800137
0.05000000000000003,2285.741796234027
0.05200000000000003,2285.6722848324393
0.054000000000000034,2285.6030316324127
0.056000000000000036,2285.534031519601
0.05800000000000004,2285.4652974564474
0.06000000000000004,2285.3968423004953
0.06200000000000004,2285.3287170136514
0.06400000000000004,2285.260896705295
0.06600000000000004,2285.193432611392
0.06800000000000005,2285.1263380111795
0.07000000000000005,2285.059606435561
0.07200000000000005,2284.9932900483323
0.07400000000000005,2284.9273822088103
0.07600000000000005,2284.8618957349972
0.07800000000000006,2284.796863408592
0.08000000000000006,2284.7322981161533
0.08200000000000006,2284.668212627455
0.08400000000000006,2284.604641324223
0.08600000000000006,2284.5416195190487
0.08800000000000006,2284.4791593008863
0.09000000000000007,2284.417230582439
0.09200000000000007,2284.355865724184
0.09400000000000007,2284.2950765568908
0.09600000000000007,2284.2348750720976
0.09800000000000007,2284.1752944042514
0.10000000000000007,2284.1163251458165
0.10200000000000008,2284.057978799701
0.10400000000000008,2284.0002883903053
0.10600000000000008,2283.9432654401676
0.10800000000000008,2283.886899275633
0.11000000000000008,2283.831244761644
0.11200000000000009,2283.7762467375032
0.11400000000000009,2283.721981938886
0.11600000000000009,2283.6684165703964
0.11800000000000009,2283.6155830101134
0.12000000000000009,2283.5634914189104
0.1220000000000001,2283.5121290543448
0.1240000000000001,2283.4615280275934
0.12600000000000008,2283.411674999102
0.12800000000000009,2283.3626018830028
0.1300000000000001,2283.3142717320734
0.1320000000000001,2283.2667389966064
0.1340000000000001,2283.2199660178226
0.1360000000000001,2283.173983895496
0.1380000000000001,2283.1287772549053
0.1400000000000001,2283.084376988807
0.1420000000000001,2283.040743644352
0.1440000000000001,2282.997907617212
0.1460000000000001,2282.955852110511
0.1480000000000001,2282.91460731307
0.1500000000000001,2282.8741082844654
0.1520000000000001,2282.834408336112
0.1540000000000001,2282.7954894189998
0.1560000000000001,2282.7573569485494
0.1580000000000001,2282.7199680939766
0.16000000000000011,2282.683351597666
0.16200000000000012,2282.6474880163364
0.16400000000000012,2282.6123816697577
0.16600000000000012,2282.578012460169
0.16800000000000012,2282.5443841929373
0.17000000000000012,2282.5114516827393
0.17200000000000013,2282.4792670877964
0.17400000000000013,2282.4477848010006
0.17600000000000013,2282.4169830611436
0.17800000000000013,2282.386864548317
0.18000000000000013,2282.3574317809102
0.18200000000000013,2282.3286376838582
0.18400000000000014,2282.3005090588454
0.18600000000000014,2282.2729982651404
0.18800000000000014,2282.2461318741734
0.19000000000000014,2282.2198617550066
0.19200000000000014,2282.1941892646014
0.19400000000000014,2282.169115762839
0.19600000000000015,2282.144592325209
0.19800000000000015,2282.1206198794634
0.20000000000000015,2282.0971993213147
0.20200000000000015,2282.074306328601
0.20400000000000015,2282.051941544986
0.20600000000000016,2282.0300550852603
0.20800000000000016,2282.008672637285
0.21000000000000016,2281.987744009342
0.21200000000000016,2281.967294770844
0.21400000000000016,2281.9472744907216
0.21600000000000016,2281.927683190194
0.21800000000000017,2281.908546862437
0.22000000000000017,2281.8897897575016
0.22200000000000017,2281.8714626130677
0.22400000000000017,2281.853514024155
0.22600000000000017,2281.8359180022007
0.22800000000000017,2281.818699949689
0.23000000000000018,2281.8018083901648
0.23200000000000018,2281.785268792649
0.23400000000000018,2281.769029552847
0.23600000000000018,2281.7531161217557
0.23800000000000018,2281.737502527755
0.24000000000000019,2281.722162721562
0.2420000000000002,2281.70712217865
0.2440000000000002,2281.6923548387804
0.2460000000000002,2281.677834549721
0.2480000000000002,2281.6635609225773
0.25000000000000017,2281.649533650422
0.25200000000000017,2281.635726517871
0.25400000000000017,2281.622165141942
0.25600000000000017,2281.608797251748
0.2580000000000002,2281.5956484943736
0.2600000000000002,2281.5826925750507
0.2620000000000002,2281.5699552413266
0.2640000000000002,2281.5573840386987
0.2660000000000002,2281.5449786268514
0.2680000000000002,2281.532764805434
0.2700000000000002,2281.5207161919134
0.2720000000000002,2281.508806339316
0.2740000000000002,2281.4970610804426
0.2760000000000002,2281.485453966503
0.2780000000000002,2281.4740109775416
0.2800000000000002,2281.4626793772477
0.2820000000000002,2281.4514851205467
0.2840000000000002,2281.4404279803384
0.2860000000000002,2281.42948145183
0.2880000000000002,2281.4186452468125
0.2900000000000002,2281.407945500674
0.2920000000000002,2281.3973293168774
0.2940000000000002,2281.386822809093
0.2960000000000002,2281.3763993852726
0.2980000000000002,2281.3661116661992
0.3000000000000002,2281.3558802281245
0.3020000000000002,2281.3457577067516
0.3040000000000002,2281.3356910455673
0.3060000000000002,2281.325732992938
0.3080000000000002,2281.315856935904
0.3100000000000002,2281.3060361703197
0.3120000000000002,2281.296297064291
0.3140000000000002,2281.286639510656
0.3160000000000002,2281.2770367990483
0.3180000000000002,2281.267515344967
0.32000000000000023,2281.258021860528
0.32200000000000023,2281.248636022722
0.32400000000000023,2281.2392778827
0.32600000000000023,2281.2299738931365
0.32800000000000024,2281.220723985343
0.33000000000000024,2281.211528022118
0.33200000000000024,2281.2023859340175
0.33400000000000024,2281.193297628456
0.33600000000000024,2281.184263035145
0.33800000000000024,2281.1752553088004
0.34000000000000025,2281.1663010774296
0.34200000000000025,2281.1573735329243
0.34400000000000025,2281.14849933325
0.34600000000000025,2281.1396784744798
0.34800000000000025,2281.130857253161
0.35000000000000026,2281.1220891688868
0.35200000000000026,2281.1133742170155
0.35400000000000026,2281.1046855212276
0.35600000000000026,2281.0960229870875
0.35800000000000026,2281.08738654267
0.36000000000000026,2281.078776138569
0.36200000000000027,2281.0702186095277
0.36400000000000027,2281.0616601296683
0.36600000000000027,2281.053154454582
0.36800000000000027,2281.0446476556026
0.3700000000000003,2281.036193635815
0.3720000000000003,2281.027765387384
0.3740000000000003,2281.01933586815
0.3760000000000003,2281.010959043767
0.3780000000000003,2281.0025808430287
0.3800000000000003,2280.9942282533716
0.3820000000000003,2280.985901247272
0.3840000000000003,2280.9775998196874
0.3860000000000003,2280.969323920492
0.3880000000000003,2280.9610464541865
0.3900000000000003,2280.9528215821665
0.3920000000000003,2280.9445679418577
0.3940000000000003,2280.9363668627334
0.3960000000000003,2280.9281640897984
0.3980000000000003,2280.9200138947326
0.4000000000000003,2280.9118347496687
0.4020000000000003,2280.9037081713486
0.4040000000000003,2280.8955525724023
0.4060000000000003,2280.887449506572
